"Res_key","Paper_id","Duration","Loc_multi_results","Response_var","RV_depth","RV_year","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt_1name","Trt1_details","Trt_2name","Trt2_details","group_level1","group_level2","group_level3","pm_group1","pm_group2","Review"
"829",70,"2012-3",3,"maize yield",NA,"3","kg / ha","F-test","mean",0,NA,NA,"14010.1",2,NA,NA,14106.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"830",70,"2012-3",3,"maize yield",NA,"3","kg / ha","F-test","sem",0,NA,NA,"245.2",2,NA,NA,350.4,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"831",70,"2012-3",1,"maize stand count",NA,"1","# plants / ha","F-test","mean",0,NA,NA,"11987.1",1,NA,NA,11458.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"832",70,"2012-3",1,"maize stand count",NA,"1","# plants / ha","F-test","sem",0,NA,NA,"503.7",1,NA,NA,380.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"833",70,"2012-3",2,"maize stand count",NA,"1","# plants / ha","F-test","mean",0,NA,NA,"12075.1",1,NA,NA,11281.8,"0.05","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"834",70,"2012-3",2,"maize stand count",NA,"1","# plants / ha","F-test","sem",0,NA,NA,"333.7",1,NA,NA,589.1,"0.05","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"835",70,"2012-3",3,"maize stand count",NA,"1","# plants / ha","F-test","mean",0,NA,NA,"12780.2",1,NA,NA,11458.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"836",70,"2012-3",3,"maize stand count",NA,"1","# plants / ha","F-test","sem",0,NA,NA,"50.9",1,NA,NA,374,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"837",70,"2012-3",1,"maize stand count",NA,"2","# plants / ha","F-test","mean",0,NA,NA,"12533.4",1,NA,NA,13044.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"838",70,"2012-3",1,"maize stand count",NA,"2","# plants / ha","F-test","sem",0,NA,NA,"202.3",1,NA,NA,149.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"839",70,"2012-3",2,"maize stand count",NA,"2","# plants / ha","F-test","mean",0,NA,NA,"11458.1",1,NA,NA,10929.3,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"840",70,"2012-3",2,"maize stand count",NA,"2","# plants / ha","F-test","sem",0,NA,NA,"187",1,NA,NA,764.2,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"841",70,"2012-3",3,"maize stand count",NA,"2","# plants / ha","F-test","mean",0,NA,NA,"10841.1",1,NA,NA,11259.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"842",70,"2012-3",3,"maize stand count",NA,"2","# plants / ha","F-test","sem",0,NA,NA,"139.4",1,NA,NA,184.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"843",70,"2012-3",2,"maize stand count",NA,"3","# plants / ha","F-test","mean",0,NA,NA,"11281.8",1,NA,NA,11942.9,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"844",70,"2012-3",2,"maize stand count",NA,"3","# plants / ha","F-test","sem",0,NA,NA,"160.9",1,NA,NA,220.3,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"845",70,"2012-3",3,"maize stand count",NA,"3","# plants / ha","F-test","mean",0,NA,NA,"11546.3",1,NA,NA,11898.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"846",70,"2012-3",3,"maize stand count",NA,"3","# plants / ha","F-test","sem",0,NA,NA,"152.6",1,NA,NA,209.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Stand Count","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"847",70,"2012-3",1,"maize root rating (pathogen infection)",NA,"1","node injury rating","F-test","mean",0,NA,NA,"0.109",1,NA,NA,0.115,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"848",70,"2012-3",1,"maize root rating (pathogen infection)",NA,"1","node injury rating","F-test","sem",0,NA,NA,"0.002",1,NA,NA,0.006,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"849",70,"2012-3",2,"maize root rating (pathogen infection)",NA,"1","node injury rating","F-test","mean",0,NA,NA,"0.175",1,NA,NA,0.204,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"850",70,"2012-3",2,"maize root rating (pathogen infection)",NA,"1","node injury rating","F-test","sem",0,NA,NA,"0.013",1,NA,NA,0.02,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"851",70,"2012-3",3,"maize root rating (pathogen infection)",NA,"1","node injury rating","F-test","mean",0,NA,NA,"0.12",1,NA,NA,0.092,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"852",70,"2012-3",3,"maize root rating (pathogen infection)",NA,"1","node injury rating","F-test","sem",0,NA,NA,"0.012",1,NA,NA,0.006,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"853",70,"2012-3",1,"maize root rating (pathogen infection)",NA,"2","node injury rating","F-test","mean",0,NA,NA,"0.057",1,NA,NA,0.049,"0.04","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"854",70,"2012-3",1,"maize root rating (pathogen infection)",NA,"2","node injury rating","F-test","sem",0,NA,NA,"0.005",1,NA,NA,0.003,"0.04","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"855",70,"2012-3",2,"maize root rating (pathogen infection)",NA,"2","node injury rating","F-test","mean",0,NA,NA,"0.98",1,NA,NA,0.51,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"856",70,"2012-3",2,"maize root rating (pathogen infection)",NA,"2","node injury rating","F-test","sem",0,NA,NA,"0.29",1,NA,NA,0.16,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"857",70,"2012-3",3,"maize root rating (pathogen infection)",NA,"2","node injury rating","F-test","mean",0,NA,NA,"0.11",1,NA,NA,0.12,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"858",70,"2012-3",3,"maize root rating (pathogen infection)",NA,"2","node injury rating","F-test","sem",0,NA,NA,"0.0084",1,NA,NA,0.0052,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"859",70,"2012-3",2,"maize root rating (pathogen infection)",NA,"3","node injury rating","F-test","mean",0,NA,NA,"2.22",1,NA,NA,2.42,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"860",70,"2012-3",2,"maize root rating (pathogen infection)",NA,"3","node injury rating","F-test","sem",0,NA,NA,"0.37",1,NA,NA,0.13,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"861",70,"2012-3",3,"maize root rating (pathogen infection)",NA,"3","node injury rating","F-test","mean",0,NA,NA,"0.03",1,NA,NA,0.021,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"862",70,"2012-3",3,"maize root rating (pathogen infection)",NA,"3","node injury rating","F-test","sem",0,NA,NA,"0.0036",1,NA,NA,0.0038,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Pests","Pathogens","Corn (infection of roots)","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"863",70,"2012-3",1,"maize yield",NA,"1","kg / ha","F-test","mean",0,NA,NA,"7932.7",1,NA,NA,7830.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"864",70,"2012-3",1,"maize yield",NA,"1","kg / ha","F-test","sem",0,NA,NA,"308",1,NA,NA,327.2,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"865",70,"2012-3",2,"maize yield",NA,"1","kg / ha","F-test","mean",0,NA,NA,"12199.1",1,NA,NA,11578.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"866",70,"2012-3",2,"maize yield",NA,"1","kg / ha","F-test","sem",0,NA,NA,"519.1",1,NA,NA,136.4,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"867",70,"2012-3",3,"maize yield",NA,"1","kg / ha","F-test","mean",0,NA,NA,"7097.1",1,NA,NA,7832.9,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"868",70,"2012-3",3,"maize yield",NA,"1","kg / ha","F-test","sem",0,NA,NA,"347.3",1,NA,NA,447.2,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"869",70,"2012-3",1,"maize yield",NA,"2","kg / ha","F-test","mean",0,NA,NA,"11556.6",1,NA,NA,11349,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"870",70,"2012-3",1,"maize yield",NA,"2","kg / ha","F-test","sem",0,NA,NA,"381.3",1,NA,NA,824.7,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"871",70,"2012-3",2,"maize yield",NA,"2","kg / ha","F-test","mean",0,NA,NA,"12151.9",1,NA,NA,12153.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"872",70,"2012-3",2,"maize yield",NA,"2","kg / ha","F-test","sem",0,NA,NA,"234.5",1,NA,NA,159.5,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"873",70,"2012-3",3,"maize yield",NA,"2","kg / ha","F-test","mean",0,NA,NA,"14665.1",1,NA,NA,14390.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"874",70,"2012-3",3,"maize yield",NA,"2","kg / ha","F-test","sem",0,NA,NA,"538.7",1,NA,NA,139.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"875",70,"2012-3",2,"maize yield",NA,"3","kg / ha","F-test","mean",0,NA,NA,"14072.3",1,NA,NA,14003.4,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"876",70,"2012-3",2,"maize yield",NA,"3","kg / ha","F-test","sem",0,NA,NA,"352.4",1,NA,NA,850.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"877",70,"2012-3",3,"maize yield",NA,"3","kg / ha","F-test","mean",0,NA,NA,"14010.1",1,NA,NA,14070.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"878",70,"2012-3",3,"maize yield",NA,"3","kg / ha","F-test","sem",0,NA,NA,"245.2",1,NA,NA,200.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Crop Yields","Grain Production","Corn","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
"879",77,"1987-2",0,"adult seedcorn maggots per trap",NA,"1","#","Duncan","mean",0,NA,NA,"19.7",3,NA,NA,6.2,"0.05","untreated_seedI","untreated","untreated soybean seed","diazinon; lindane; captan (Agrox D-L Plus)","diazinon (0.33% w/w), lindane (15.0% w/w) and captan (14.67% w/w) applied at rate of 2.25 g formulation / kg seed in a bucket","Pests","Invertebrate Pests","Seed corn maggot (#)","Fungicide","Seed","Early Season Pest Management"
