"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","per_change","actual_diff"
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (0-15 cm depth)","0-15 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","mean",0,NA,NA,27.8,1,NA,NA,27.5,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-1.07913669064748,-0.300000000000001
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","mean",0,NA,NA,27.8,1,NA,NA,27.5,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-1.07913669064748,-0.300000000000001
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","mean",0,NA,NA,27.8,1,NA,NA,27.5,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-1.07913669064748,-0.300000000000001
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","mean",0,NA,NA,27.8,1,NA,NA,27.5,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-1.07913669064748,-0.300000000000001
"Cover crop",47,"2008-7",5,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","mean",0,NA,NA,27.8,1,NA,NA,27.5,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-1.07913669064748,-0.300000000000001
"Cover crop",47,"2008-7",6,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","mean",0,NA,NA,27.8,1,NA,NA,27.5,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-1.07913669064748,-0.300000000000001
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","mean",0,NA,NA,27.8,1,NA,NA,27.5,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-1.07913669064748,-0.300000000000001
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",5,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",6,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Physical Properties","Clay content","percent clay  (15-30 cm depth)","15-30 cm","0-30 cm","%","LSD","sem",0,NA,NA,2,1,NA,NA,2,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.558,1,NA,NA,0.571,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",2.32974910394263,0.0129999999999999
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.558,1,NA,NA,0.571,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",2.32974910394263,0.0129999999999999
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.558,1,NA,NA,0.571,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",2.32974910394263,0.0129999999999999
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.558,1,NA,NA,0.571,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",2.32974910394263,0.0129999999999999
"Cover crop",47,"2008-7",5,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.558,1,NA,NA,0.571,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",2.32974910394263,0.0129999999999999
"Cover crop",47,"2008-7",6,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.558,1,NA,NA,0.571,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",2.32974910394263,0.0129999999999999
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.558,1,NA,NA,0.571,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",2.32974910394263,0.0129999999999999
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",5,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",6,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (0-15 cm depth)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.574,1,NA,NA,0.553,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-3.65853658536584,-0.0209999999999999
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.574,1,NA,NA,0.553,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-3.65853658536584,-0.0209999999999999
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.574,1,NA,NA,0.553,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-3.65853658536584,-0.0209999999999999
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.574,1,NA,NA,0.553,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-3.65853658536584,-0.0209999999999999
"Cover crop",47,"2008-7",5,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.574,1,NA,NA,0.553,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-3.65853658536584,-0.0209999999999999
"Cover crop",47,"2008-7",6,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.574,1,NA,NA,0.553,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-3.65853658536584,-0.0209999999999999
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.574,1,NA,NA,0.553,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",-3.65853658536584,-0.0209999999999999
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",5,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",6,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water saturation content (15-30 cm depth)","15-30 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.025,1,NA,NA,0.025,"ns",0,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.311,1,NA,NA,0.347,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",11.5755627009646,0.036
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.311,1,NA,NA,0.347,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",11.5755627009646,0.036
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.311,1,NA,NA,0.347,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",11.5755627009646,0.036
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.311,1,NA,NA,0.347,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",11.5755627009646,0.036
"Cover crop",47,"2008-7",5,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.311,1,NA,NA,0.347,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",11.5755627009646,0.036
"Cover crop",47,"2008-7",6,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.311,1,NA,NA,0.347,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",11.5755627009646,0.036
"Cover crop",47,"2008-7",7,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","mean",0,NA,NA,0.311,1,NA,NA,0.347,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",11.5755627009646,0.036
"Cover crop",47,"2008-7",1,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.014,1,NA,NA,0.014,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",2,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.014,1,NA,NA,0.014,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",3,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.014,1,NA,NA,0.014,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
"Cover crop",47,"2008-7",4,0,"Other Soil Properties","Abiotic Factors","Soil moisture","field capacity (0-15 cm)","0-15 cm","0-30 cm","mm3 / mm3","LSD","sem",0,NA,NA,0.014,1,NA,NA,0.014,"0.05",1,"mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",0,0
