"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","RV_depth","RV_year","RV_trtspecifics","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt1_name","Trt1_description","Trt2_name","Trt2_description","Tillage_1","Tillage_2","Res_key","group_metric","main_group","per_change","actual_diff","sample_depth","sample_year","Tillage_1name","Tillage_2name","Tillage_compare"
257,"1996-8","8","0","Tillage","Soil","soil phosphorus (Bray-P1)","0-5 cm",8,"cattle manure compost applied","mg/kg","LSD","mean",3,NA,NA,14.4,2,NA,NA,46.7,"0.05","CP_disc  reverse","disk 10 cm depth (fall)","disk 10 cm depth (fall)","chisel plow 30 cm depth (fall)","chisel plow 30 cm depth (fall)",2,6,11760,"Plant-avilable Phosphorus","Chemical",224.305555555556,32.3,"0-25 cm","Years 6-10","Disc plow","Chisel plow","Disc plow - Chisel plow"
223,"1993-6","5","0","Tillage","Soil","annual subsurface drainage flow","",5," soybean after maize rotation with single UAN application to maize","mm","LSD","mean",0,NA,NA,55,NA,NA,NA,211,"0.05","CP_NT","chisel plow in fall with field cultivation in spring","chisel plow in fall with field cultivation in spring","no-tillage","no-tillage",6,16,12002,"Water Infiltration","Physical",283.636363636364,156,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
286,"1962-49","47","2","Tillage","Soil","saturated hydraulic conductivity rate","",47,"","mm/h^0.5","ANOVA","mean",1,NA,NA,56.5,2,NA,NA,221.7,"0.05","CP_NT","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","no-tillage","no-tillage",6,16,12043,"Pore Space (Total)","Physical",292.389380530973,165.2,NA,"Years 46-50","Chisel plow","No tillage","Chisel plow - No tillage"
188,"1977-16","16","0","Tillage","Soil","soil nitrate 23 June","0-100 cm",16,"maize year of maize/soybean rotation","","","mean",0,4,NA,69.904,1,4,NA,277.088,"","MP_CP","moldboard plow in fall","moldboard plow in fall","chisel plown in fall","chisel plown in fall",1,6,12233,"Nitrate","Chemical",296.383611810483,207.184,"0-120 cm","Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
286,"1962-49","47","2","Tillage","Soil","sorptivity rate","",47,"","mm/h","ANOVA","mean",1,NA,NA,78.3,2,NA,NA,257.7,"0.05","CP_NT","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","no-tillage","no-tillage",6,16,12345,"Water Infiltration","Physical",229.11877394636,179.4,NA,"Years 46-50","Chisel plow","No tillage","Chisel plow - No tillage"
202,"1962-26","26","1","Tillage","Soil","soil penetration resistance in August","0-60 cm",26,"","kPa","LSD","mean",1,NA,NA,82,2,NA,NA,523,"0.05","CP_NT","chisel plow to 30 cm depth in fall, no secondary tillage","chisel plow to 30 cm depth in fall, no secondary tillage","no-tillage","no-tillage",6,16,12390,"Compaction","Physical",537.80487804878,441,"0-120 cm","Years 26-30","Chisel plow","No tillage","Chisel plow - No tillage"
286,"1962-49","47","2","Tillage","Soil","infiltration rate","",47,"","mm/h","ANOVA","mean",1,NA,NA,84.7,2,NA,NA,353,"0.05","CP_NT","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","no-tillage","no-tillage",6,16,12434,"Water Infiltration","Physical",316.765053128689,268.3,NA,"Years 46-50","Chisel plow","No tillage","Chisel plow - No tillage"
202,"1962-26","26","1","Tillage","Soil","soil penetration resistance in August","0-60 cm",26,"","kPa","LSD","mean",0,NA,NA,90,2,NA,NA,523,"0.05","MP_NT","moldboard plow (20-25 cm depth) in spring or fall with at least 2 10 cm deep secondary disk tillage events in spring","moldboard plow (20-25 cm depth) in spring or fall with at least 2 10 cm deep secondary disk tillage events in spring","no-tillage","no-tillage",1,16,12479,"Compaction","Physical",481.111111111111,433,"0-120 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
290,"1979-27","27","0","Tillage","Soil","soil hydrogen base saturation","0-5 cm",27," continuous maize","g/kg","LSD","mean",2,NA,NA,15,1,NA,NA,111,"0.1","CP_disc  reverse","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","chisel plow (20 cm) in fall with one pass field cultivation in spring","chisel plow (20 cm) in fall with one pass field cultivation in spring",2,6,12768,"Other Nutrients","Chemical",640,96,"0-25 cm","Years 26-30","Disc plow","Chisel plow","Disc plow - Chisel plow"
225,"1980-18","10","1","Tillage","Soil","infiltration rate","0-7.6 cm",10,"","g CO2-C/sq m/day","mm/h","mean",1,NA,NA,114,2,NA,NA,481,"ns","CP_NT","spring chisel","spring chisel","no-tillage","no-tillage",6,16,12800,"Water Infiltration","Physical",321.929824561404,367,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
290,"1979-27","27","0","Tillage","Soil","soil hydrogen base saturation","5-15 cm",27," continuous maize","g/kg","LSD","mean",2,NA,NA,39,1,NA,NA,125,"0.1","CP_disc  reverse","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","chisel plow (20 cm) in fall with one pass field cultivation in spring","chisel plow (20 cm) in fall with one pass field cultivation in spring",2,6,12880,"Other Nutrients","Chemical",220.512820512821,86,"0-25 cm","Years 26-30","Disc plow","Chisel plow","Disc plow - Chisel plow"
257,"1996-8","8","0","Tillage","Soil","soybean root concentration of arbuscular mycorrhizae (C16:1cis11) at R6 stage","",8,"composted cattle manure added","mmol/g root","LSD","mean",1,NA,NA,313,3,NA,NA,949,"ns","CP_NT","chisel plow 30 cm depth (fall)","chisel plow 30 cm depth (fall)","no-tillage","no-tillage",6,16,13429,"Arbuscular Mycorrhizae (Soybean Root Colonization)","Beneficial Fungi",203.194888178914,636,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
257,"1996-8","8","0","Tillage","Soil","soybean root concentration of arbuscular mycorrhizae (C16:1cis11) at R6 stage","",8,"no compost added","mmol/g root","LSD","mean",2,NA,NA,350,3,NA,NA,1319,"ns","disc_NT","disk 10 cm depth (fall)","disk 10 cm depth (fall)","no-tillage","no-tillage",2,16,13489,"Arbuscular Mycorrhizae (Soybean Root Colonization)","Beneficial Fungi",276.857142857143,969,NA,"Years 6-10","Disc plow","No tillage","Disc plow - No tillage"
257,"1996-8","8","0","Tillage","Soil","soybean root concentration of arbuscular mycorrhizae (C16:1cis11) at R6 stage","",8,"no compost added","mmol/g root","LSD","mean",0,NA,NA,362,3,NA,NA,1319,"ns","MP_NT","moldboard plow at 20 cm depth (fall)","moldboard plow at 20 cm depth (fall)","no-tillage","no-tillage",1,16,13548,"Arbuscular Mycorrhizae (Soybean Root Colonization)","Beneficial Fungi",264.364640883978,957,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
298,"1970-42","42","0","Tillage","Soil","soil carbon stock from maize (C4-C) in topsoil","0-5 cm",42,"","kg C/ha","","mean",0,NA,NA,4324.3,1,NA,NA,16324.3,"","MP_NT","moldboard plow (15 cm)","moldboard plow (15 cm)","no-tillage","no-tillage",1,16,14246,"Organic Carbon (Total)","Chemical",277.50156094628,12000,"0-25 cm","Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",1,"","Cmax, kg/ha","LSD","mean",1,NA,NA,1010,4,NA,NA,435,"","CP_NT","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","no-tillage","no-tillage",6,16,8447,"Organic Carbon (Total)","Chemical",-56.9306930693069,-575,NA,"Year 1","Chisel plow","No tillage","Chisel plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",2,"","Cmax, kg/ha","LSD","mean",1,NA,NA,1010,4,NA,NA,435,"","CP_NT","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","no-tillage","no-tillage",6,16,8447,"Organic Carbon (Total)","Chemical",-56.9306930693069,-575,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",3,"","Cmax, kg/ha","LSD","mean",1,NA,NA,1010,4,NA,NA,435,"","CP_NT","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","no-tillage","no-tillage",6,16,8447,"Organic Carbon (Total)","Chemical",-56.9306930693069,-575,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",4,"","Cmax, kg/ha","LSD","mean",1,NA,NA,1010,4,NA,NA,435,"","CP_NT","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep)","no-tillage","no-tillage",6,16,8447,"Organic Carbon (Total)","Chemical",-56.9306930693069,-575,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",1,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,3,NA,NA,629,"","MP_ST","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","strip tillage (20 cm deep)","strip tillage (20 cm deep)",1,14,8458,"Organic Carbon (Total)","Chemical",-51.3910355486862,-665,NA,"Year 1","Moldboard plow","Strip tillage","Moldboard plow - Strip tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",2,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,3,NA,NA,629,"","MP_ST","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","strip tillage (20 cm deep)","strip tillage (20 cm deep)",1,14,8458,"Organic Carbon (Total)","Chemical",-51.3910355486862,-665,NA,"Years 2-5","Moldboard plow","Strip tillage","Moldboard plow - Strip tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",3,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,3,NA,NA,629,"","MP_ST","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","strip tillage (20 cm deep)","strip tillage (20 cm deep)",1,14,8458,"Organic Carbon (Total)","Chemical",-51.3910355486862,-665,NA,"Years 2-5","Moldboard plow","Strip tillage","Moldboard plow - Strip tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",4,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,3,NA,NA,629,"","MP_ST","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","strip tillage (20 cm deep)","strip tillage (20 cm deep)",1,14,8458,"Organic Carbon (Total)","Chemical",-51.3910355486862,-665,NA,"Years 2-5","Moldboard plow","Strip tillage","Moldboard plow - Strip tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",1,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,4,NA,NA,435,"","MP_NT","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","no-tillage","no-tillage",1,16,8462,"Organic Carbon (Total)","Chemical",-66.3833075734158,-859,NA,"Year 1","Moldboard plow","No tillage","Moldboard plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",2,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,4,NA,NA,435,"","MP_NT","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","no-tillage","no-tillage",1,16,8462,"Organic Carbon (Total)","Chemical",-66.3833075734158,-859,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",3,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,4,NA,NA,435,"","MP_NT","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","no-tillage","no-tillage",1,16,8462,"Organic Carbon (Total)","Chemical",-66.3833075734158,-859,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
241,"1998-4","0","0","Tillage","Soil","maximum mineralizable soil carbon (Michaelis-Menten equation)","",4,"","Cmax, kg/ha","LSD","mean",0,NA,NA,1294,4,NA,NA,435,"","MP_NT","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep)","no-tillage","no-tillage",1,16,8462,"Organic Carbon (Total)","Chemical",-66.3833075734158,-859,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",1," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Year 1","Chisel plow","No tillage","Chisel plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",2," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",3," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",4," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",5," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",6," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",7," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
306,"2005-8","0","0","Tillage","Soil","soil penetration resistance","0-30 cm",8," stover residue removed from field","kPa","LSD","mean",0,4,NA,674.5,1,4,NA,1249.4,"0.05","CP_NT","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","chisel plow (15-25 cm) in fall with spring disking and field cultivation (9 cm)","no-tillage","no-tillage",6,16,13174,"Compaction","Physical",85.2335063009637,574.9,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
257,"1996-8","8","0","Tillage","Soil","soybean root concentration of arbuscular mycorrhizae (C16:1cis11) at R6 stage","",8,"composted cattle manure added","mmol/g root","LSD","mean",0,NA,NA,354,3,NA,NA,949,"ns","MP_NT","moldboard plow at 20 cm depth (fall)","moldboard plow at 20 cm depth (fall)","no-tillage","no-tillage",1,16,13513,"Arbuscular Mycorrhizae (Soybean Root Colonization)","Beneficial Fungi",168.079096045198,595,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
257,"1996-8","8","0","Tillage","Soil","maize root concentration of arbuscular mycorrhizae (C16:1cis11) at R6 stage","",8,"no compost added","mmol/g root","LSD","mean",2,NA,NA,361,3,NA,NA,987,"ns","disc_NT","disk 10 cm depth (fall)","disk 10 cm depth (fall)","no-tillage","no-tillage",2,16,13519,"Arbuscular Mycorrhizae (Corn Root Colonization)","Beneficial Fungi",173.407202216066,626,NA,"Years 6-10","Disc plow","No tillage","Disc plow - No tillage"
257,"1996-8","8","0","Tillage","Soil","soybean root concentration of arbuscular mycorrhizae (C16:1cis11) at R6 stage","",8,"composted cattle manure added","mmol/g root","LSD","mean",2,NA,NA,419,3,NA,NA,949,"ns","disc_NT","disk 10 cm depth (fall)","disk 10 cm depth (fall)","no-tillage","no-tillage",2,16,13645,"Arbuscular Mycorrhizae (Soybean Root Colonization)","Beneficial Fungi",126.491646778043,530,NA,"Years 6-10","Disc plow","No tillage","Disc plow - No tillage"
257,"1996-8","8","0","Tillage","Soil","soybean root concentration of arbuscular mycorrhizae (C16:1cis11) at R6 stage","",8,"no compost added","mmol/g root","LSD","mean",1,NA,NA,477,3,NA,NA,1319,"ns","CP_NT","chisel plow 30 cm depth (fall)","chisel plow 30 cm depth (fall)","no-tillage","no-tillage",6,16,13713,"Arbuscular Mycorrhizae (Soybean Root Colonization)","Beneficial Fungi",176.519916142558,842,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
271,"2002-6","6","1","Tillage","Soil","soil electircal conductivity","0-5 cm",6,"","microsec/cm","LSD","mean",0,NA,NA,620,1,NA,NA,74.6,"0.05","conventional_NT","conventional tillage","conventional tillage","no-tillage","no-tillage",0,16,13762,"Cation Exchange Capacity","Chemical",-87.9677419354839,-545.4,"0-25 cm","Years 6-10","Conventional tillage","No tillage","Conventional tillage - No tillage"
326,"1985-11","11","2","Tillage","Soil","particulate organic matter carbon ","0-30 cm ",11,"","g soil/cm^2","ANOVA","mean",0,NA,NA,657,1,NA,NA,1186,"ns","conventional_NT","moldboard plow after maize and chisel plow after soybean in the fall","moldboard plow after maize and chisel plow after soybean in the fall","no-tillage","no-tillage",0,16,13782,"Organic Matter","Physical",80.517503805175,529,NA,"Years 11-15","Conventional tillage","No tillage","Conventional tillage - No tillage"
298,"1970-42","42","0","Tillage","Soil","soil total nitrogen","0-5 cm",42,"","kg/ha","","mean",0,NA,NA,664.33,1,NA,NA,1740.94,"","MP_NT","moldboard plow (15 cm)","moldboard plow (15 cm)","no-tillage","no-tillage",1,16,13787,"Nitrogen (Total)","Chemical",162.059518612738,1076.61,"0-25 cm","Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
284,"1963-44","23","0","Tillage","Soil","macroaggregate protected carbon","0-30 cm",23,"","kg C/ha","LSD","mean",0,NA,NA,767,1,NA,NA,1967,"0.05","MP_NT","moldboard plow (20-25 cm) in fall and disked (10 cm) in spring before planting","moldboard plow (20-25 cm) in fall and disked (10 cm) in spring before planting","no-tillage (23 years)","no-tillage (23 years)",1,16,13842,"Organic Carbon (Total)","Chemical",156.45371577575,1200,NA,"Years 21-25","Moldboard plow","No tillage","Moldboard plow - No tillage"
284,"1963-44","44","0","Tillage","Soil","macroaggregates","0-30 cm",44,"","kg C/ha","LSD","mean",0,NA,NA,767,1,NA,NA,2200,"0.05","MP_NT","moldboard plow (20-25 cm) in fall and disked (10 cm) in spring before planting","moldboard plow (20-25 cm) in fall and disked (10 cm) in spring before planting","no-tillage (44 years)","no-tillage (44 years)",1,16,13843,"Aggregate Stability","Physical",186.831812255541,1433,NA,"Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
243,"2001-3","3","2","Tillage","Soil","herbivore nematode density (spring)","",3,"","# nematodes/kg soil","LSD","mean",0,NA,NA,830,1,NA,NA,100,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,13854,"Pests (#)","Nematodes",-87.9518072289157,-730,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","3","1","Tillage","Soil","herbivore nematode density (fall)","",3,"","# nematodes/kg soil","LSD","mean",0,NA,NA,1140,1,NA,NA,430,"ns","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,13926,"Pests (#)","Nematodes",-62.280701754386,-710,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","3","2","Tillage","Soil","herbivore nematode density (spring)","",3,"","# nematodes/kg soil","LSD","mean",0,NA,NA,1260,1,NA,NA,520,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,13941,"Pests (#)","Nematodes",-58.7301587301587,-740,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","2","2","Tillage","Soil","nematode density (spring)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,1570,1,NA,NA,947,"ns","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,13990,"Community (#)","Nematodes",-39.6815286624204,-623,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
288,"1994-17","17","0","Tillage","Soil","methane emissions (180 days during fallow period)","",17,"","g/ha","LSD","mean",0,NA,NA,1641.83,2,NA,NA,984.21,"0.05","CP_NT","chisel plow in fall with spring disking","chisel plow in fall with spring disking","no-tillage","no-tillage",6,16,14007,"Methane Emissions","Climate Mitigation",-40.0540859894142,-657.62,NA,"Years 16-20","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","2","1","Tillage","Soil","herbivore nematode density (spring)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,1960,1,NA,NA,450,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14034,"Pests (#)","Nematodes",-77.0408163265306,-1510,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
298,"1970-42","42","0","Tillage","Soil","soil organic carbon stock (C3-C) in topsoil","0-5 cm",42,"","kg C/ha","","mean",0,NA,NA,2054.05,1,NA,NA,1297.3,"","MP_NT","moldboard plow (15 cm)","moldboard plow (15 cm)","no-tillage","no-tillage",1,16,14054,"Organic Carbon (Total)","Chemical",-36.8418490299652,-756.75,"0-25 cm","Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
243,"2001-3","2","1","Tillage","Soil","herbivore nematode density (fall)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,2090,1,NA,NA,810,"ns","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14058,"Pests (#)","Nematodes",-61.244019138756,-1280,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","3","1","Tillage","Soil","herbivore nematode density (spring)","",3,"","# nematodes/kg soil","LSD","mean",0,NA,NA,2480,1,NA,NA,940,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14122,"Pests (#)","Nematodes",-62.0967741935484,-1540,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","3","1","Tillage","Soil","herbivore nematode density (spring)","",3,"","# nematodes/kg soil","LSD","mean",0,NA,NA,2540,1,NA,NA,840,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14144,"Pests (#)","Nematodes",-66.9291338582677,-1700,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","2","2","Tillage","Soil","nematode density (fall)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,2542,1,NA,NA,2019,"ns","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14145,"Community (#)","Nematodes",-20.5743509047994,-523,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
290,"1979-27","27","0","Tillage","Soil","soil exchangeable calcium","0-5 cm",27," continuous maize","mg/kg","LSD","mean",0,NA,NA,2546,2,NA,NA,3075,"0.1","MP_disc","moldboard plow (20 cm) in fall  with tandem disk harrow and spike-tooth drag harrow in spring","moldboard plow (20 cm) in fall  with tandem disk harrow and spike-tooth drag harrow in spring","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant",1,2,14147,"Calcium","Chemical",20.777690494894,529,"0-25 cm","Years 26-30","Moldboard plow","Disc plow","Moldboard plow - Disc plow"
